InvoiceNo,InvoiceDate,CustomerID
537789,12/8/2010 12:49,14051
C537788,12/8/2010 12:49,15916
537791,12/8/2010 12:51,16233
537792,12/8/2010 12:56,16385
537793,12/8/2010 12:57,15032
537794,12/8/2010 13:01,16713
537795,12/8/2010 13:03,17213
537796,12/8/2010 13:03,18061
537799,12/8/2010 13:07,15916
C537797,12/8/2010 13:07,13113
C537798,12/8/2010 13:07,16553
537800,12/8/2010 13:08,12748
537801,12/8/2010 13:08,15221
537802,12/8/2010 13:11,13455
537803,12/8/2010 13:14,15916
537804,12/8/2010 13:17,12748
C537805,12/8/2010 13:18,15311
537806,12/8/2010 13:21,13113
537808,12/8/2010 13:23,15311
C537807,12/8/2010 13:23,13495
537809,12/8/2010 13:28,14217
537810,12/8/2010 13:30,15032
537811,12/8/2010 13:30,17262
C537812,12/8/2010 13:33,14299
537813,12/8/2010 13:38,18259
C537814,12/8/2010 13:43,12712
537815,12/8/2010 13:49,17676
537816,12/8/2010 13:51,16679
537817,12/8/2010 13:53,18269
537818,12/8/2010 13:53,12766
537819,12/8/2010 13:55,15298
C537820,12/8/2010 14:10,16016
C537821,12/8/2010 14:20,18193
537822,12/8/2010 14:22,13523
537823,12/8/2010 14:25,99999
C537824,12/8/2010 14:27,12870
537825,12/8/2010 14:36,15005
537826,12/8/2010 14:38,15581
537827,12/8/2010 14:43,15332
537828,12/8/2010 14:43,15680
537829,12/8/2010 14:46,15498
537830,12/8/2010 14:46,13649
537831,12/8/2010 14:50,17894
C537832,12/8/2010 14:52,16858
537833,12/8/2010 14:53,13270
C537834,12/8/2010 14:54,13267
C537835,12/8/2010 14:57,14618
537836,12/8/2010 14:58,14866
537837,12/8/2010 14:59,13077
C537838,12/8/2010 15:01,13115
537839,12/8/2010 15:02,99999
537840,12/8/2010 15:03,13531
537841,12/8/2010 15:10,13848
537842,12/8/2010 15:12,13140
537843,12/8/2010 15:16,15713
537844,12/8/2010 15:17,17999
537845,12/8/2010 15:23,17690
537846,12/8/2010 15:25,15347
537847,12/8/2010 15:33,14766
537848,12/8/2010 15:35,13777
537849,12/8/2010 15:35,13777
537850,12/8/2010 15:38,16722
537851,12/8/2010 15:39,13758
537852,12/8/2010 15:56,17340
C537853,12/8/2010 15:57,13370
537854,12/8/2010 15:58,13984
537855,12/8/2010 15:59,15996
C537856,12/8/2010 15:59,14388
C537857,12/8/2010 16:00,17340
537858,12/8/2010 16:06,99999
537859,12/8/2010 16:11,14030
C537860,12/8/2010 16:15,16252
537861,12/8/2010 16:18,16596
537862,12/8/2010 16:21,12971
537863,12/8/2010 16:29,14030
537864,12/8/2010 16:34,16700
537865,12/8/2010 16:34,16011
537866,12/8/2010 16:45,17655
537867,12/8/2010 16:48,16717
537868,12/8/2010 16:49,12433
537870,12/8/2010 17:08,99999
537871,12/8/2010 17:20,12748
537872,12/8/2010 18:07,99999
537873,12/8/2010 18:07,99999
537874,12/8/2010 18:07,99999
537875,12/8/2010 18:08,99999
537876,12/8/2010 18:08,99999
537877,12/8/2010 18:08,99999
537878,12/8/2010 18:09,99999
537879,12/9/2010 8:34,14243
537880,12/9/2010 9:14,12963
537881,12/9/2010 9:23,15513
537882,12/9/2010 9:25,15079
537883,12/9/2010 9:27,14437
537884,12/9/2010 9:30,15694
537885,12/9/2010 9:34,12942
537886,12/9/2010 9:49,15660
537887,12/9/2010 10:00,18092
537888,12/9/2010 10:04,15358
537889,12/9/2010 10:04,13319
537890,12/9/2010 10:04,15358
537891,12/9/2010 10:05,13319
537892,12/9/2010 10:13,12481
C537893,12/9/2010 10:14,12721
537894,12/9/2010 10:16,12621
537895,12/9/2010 10:30,14299
537896,12/9/2010 10:33,18071
537897,12/9/2010 10:37,12683
537898,12/9/2010 10:42,17377
537899,12/9/2010 10:44,12755
537900,12/9/2010 10:45,15983
537901,12/9/2010 10:48,13854
537915,12/9/2010 10:55,12797
537955,12/9/2010 11:28,16782
537963,12/9/2010 11:30,13369
537967,12/9/2010 11:31,12494
537981,12/9/2010 11:35,17857
537995,12/9/2010 11:39,12712
C537998,12/9/2010 11:42,17411
537999,12/9/2010 11:44,99999
538000,12/9/2010 11:44,12748
538001,12/9/2010 11:45,99999
538002,12/9/2010 11:48,14932
538003,12/9/2010 12:05,12429
538004,12/9/2010 12:11,99999
538005,12/9/2010 12:12,13090
538006,12/9/2010 12:13,14987
538007,12/9/2010 12:16,14355
538008,12/9/2010 12:17,12683
538009,12/9/2010 12:17,14911
538010,12/9/2010 12:20,17526
538011,12/9/2010 12:24,14896
538012,12/9/2010 12:32,14527
538013,12/9/2010 12:37,17062
538014,12/9/2010 12:49,14440
538015,12/9/2010 12:49,13240
538032,12/9/2010 12:59,14479
538035,12/9/2010 13:03,16065
538036,12/9/2010 13:04,99999
538037,12/9/2010 13:05,17430
538038,12/9/2010 13:07,99999
538039,12/9/2010 13:07,99999
538040,12/9/2010 13:08,16520
538041,12/9/2010 13:09,99999
538042,12/9/2010 13:10,99999
538043,12/9/2010 13:10,99999
538044,12/9/2010 13:11,99999
538045,12/9/2010 13:11,99999
538046,12/9/2010 13:12,99999
538047,12/9/2010 13:13,99999
538048,12/9/2010 13:14,15945
538049,12/9/2010 13:21,12748
538050,12/9/2010 13:22,12748
538051,12/9/2010 13:24,18041
C538052,12/9/2010 13:28,15181
538053,12/9/2010 13:34,15856
538054,12/9/2010 13:34,99999
538055,12/9/2010 13:34,99999
538056,12/9/2010 13:34,17198
538057,12/9/2010 13:38,13102
538058,12/9/2010 13:38,99999
C538059,12/9/2010 13:38,14205
538060,12/9/2010 13:39,99999
538061,12/9/2010 13:39,99999
C538062,12/9/2010 13:40,17702
538063,12/9/2010 13:44,18102
538064,12/9/2010 13:47,15271
538065,12/9/2010 13:57,13982
C538066,12/9/2010 13:58,15738
538067,12/9/2010 13:59,15288
538068,12/9/2010 14:05,17978
538069,12/9/2010 14:08,16795
538070,12/9/2010 14:08,16519
538071,12/9/2010 14:09,99999
538072,12/9/2010 14:10,99999
538073,12/9/2010 14:10,17816
538074,12/9/2010 14:11,99999
C538075,12/9/2010 14:12,13021
538076,12/9/2010 14:15,15311
538077,12/9/2010 14:19,14667
538078,12/9/2010 14:25,16255
538079,12/9/2010 14:27,17671
538080,12/9/2010 14:28,17646
C538081,12/9/2010 14:29,16898
C538082,12/9/2010 14:30,13777
C538083,12/9/2010 14:40,15750
C538084,12/9/2010 14:42,12649
C538085,12/9/2010 14:43,16350
538086,12/9/2010 14:44,12872
538087,12/9/2010 14:44,17339
C538088,12/9/2010 14:45,14766
C538089,12/9/2010 14:47,18230
538090,12/9/2010 14:48,99999
C538091,12/9/2010 14:48,16499
538092,12/9/2010 14:49,99999
538093,12/9/2010 14:49,12682
538094,12/9/2010 14:50,13117
538095,12/9/2010 14:55,17097
538096,12/9/2010 14:55,99999
538097,12/9/2010 14:56,15192
C538098,12/9/2010 14:57,14441
C538099,12/9/2010 14:58,15279
C538100,12/9/2010 15:00,16579
538101,12/9/2010 15:01,15380
C538102,12/9/2010 15:01,14047
C538103,12/9/2010 15:13,17442
538104,12/9/2010 15:16,17950
C538105,12/9/2010 15:18,16781
538106,12/9/2010 15:20,17950
538107,12/9/2010 15:21,12826
538108,12/9/2010 15:23,17456
C538109,12/9/2010 15:23,16042
C538110,12/9/2010 15:24,17307
C538111,12/9/2010 15:24,17950
C538112,12/9/2010 15:28,14898
538113,12/9/2010 15:29,15811
C538114,12/9/2010 15:29,14217
C538115,12/9/2010 15:30,16817
538116,12/9/2010 15:32,13327
538117,12/9/2010 15:33,13327
C538118,12/9/2010 15:33,17700
C538119,12/9/2010 15:34,13136
538120,12/9/2010 15:35,17017
C538121,12/9/2010 15:36,15535
C538122,12/9/2010 15:38,14696
C538123,12/9/2010 15:41,12605
C538124,12/9/2010 15:43,15329
538125,12/9/2010 15:46,18225
538126,12/9/2010 15:50,17838
538127,12/9/2010 15:53,99999
538128,12/9/2010 15:54,99999
538129,12/9/2010 15:55,99999
538130,12/9/2010 15:55,99999
538131,12/9/2010 15:56,99999
538132,12/9/2010 15:56,99999
538133,12/9/2010 15:56,99999
538134,12/9/2010 15:56,99999
538135,12/9/2010 15:56,99999
538136,12/9/2010 15:57,99999
538137,12/9/2010 15:57,99999
538138,12/9/2010 15:57,99999
538139,12/9/2010 15:57,99999
538140,12/9/2010 15:57,99999
538141,12/9/2010 15:58,99999
538142,12/9/2010 15:58,99999
538143,12/9/2010 15:58,99999
538144,12/9/2010 15:58,99999
538145,12/9/2010 16:08,15211
538146,12/9/2010 16:10,15596
538147,12/9/2010 16:11,13090
538148,12/9/2010 16:26,99999
538149,12/9/2010 16:27,99999
538151,12/9/2010 16:28,16163
538153,12/9/2010 16:31,99999
538154,12/9/2010 16:35,99999
538155,12/9/2010 16:52,16907
538156,12/9/2010 16:53,15555
538157,12/9/2010 16:57,17576
538158,12/9/2010 17:17,99999
538159,12/9/2010 17:17,99999
538160,12/9/2010 17:18,99999
538161,12/9/2010 17:25,99999
538162,12/9/2010 17:25,99999
538163,12/9/2010 17:27,17841
C538164,12/9/2010 17:32,14031
538165,12/9/2010 17:34,14031
538166,12/9/2010 18:09,17965
538167,12/9/2010 18:58,14713
538168,12/9/2010 19:23,14702
538169,12/9/2010 19:28,13230
538170,12/9/2010 19:32,13969
538171,12/9/2010 20:01,17530
538172,12/10/2010 9:33,15805
538173,12/10/2010 9:35,99999
538174,12/10/2010 9:35,12471
538175,12/10/2010 9:48,12471
538176,12/10/2010 9:48,17675
538177,12/10/2010 9:51,99999
538178,12/10/2010 9:51,17696
538179,12/10/2010 9:52,17696
538180,12/10/2010 9:53,13418
538181,12/10/2010 10:08,17076
538182,12/10/2010 10:18,17827
538183,12/10/2010 10:21,16265
538184,12/10/2010 10:21,17880
538185,12/10/2010 10:22,16265
538186,12/10/2010 10:26,13000
538187,12/10/2010 10:27,16499
538188,12/10/2010 10:29,99999
C538189,12/10/2010 10:35,99999
538190,12/10/2010 10:47,17790
538191,12/10/2010 10:49,15061
538192,12/10/2010 10:50,15061
538193,12/10/2010 10:51,15061
538194,12/10/2010 10:52,17790
538195,12/10/2010 10:52,15061
538196,12/10/2010 10:56,12731
538197,12/10/2010 10:56,14419
538198,12/10/2010 11:01,17827
538199,12/10/2010 11:02,14082
538200,12/10/2010 11:11,17912
538201,12/10/2010 11:12,15723
538202,12/10/2010 11:19,14667
538203,12/10/2010 11:21,13767
538204,12/10/2010 11:23,16656
538205,12/10/2010 11:24,12748
538206,12/10/2010 11:31,17827
538207,12/10/2010 11:33,12748
538208,12/10/2010 11:39,14037
538209,12/10/2010 11:42,12748
538210,12/10/2010 11:44,14256
538211,12/10/2010 11:47,17690
538216,12/10/2010 11:51,14543
538240,12/10/2010 12:00,16062
538241,12/10/2010 12:00,99999
538247,12/10/2010 12:09,99999
538248,12/10/2010 12:14,18116
538249,12/10/2010 12:19,99999
538250,12/10/2010 12:20,18118
538252,12/10/2010 12:29,16019
538255,12/10/2010 12:33,14911
538260,12/10/2010 12:42,18178
538263,12/10/2010 12:44,18065
538268,12/10/2010 12:45,18065
538279,12/10/2010 12:48,14952
538280,12/10/2010 12:50,12748
538283,12/10/2010 12:56,12748
538288,12/10/2010 12:58,12748
538296,12/10/2010 13:06,13148
538306,12/10/2010 13:24,12989
538307,12/10/2010 13:27,14667
538308,12/10/2010 13:29,14107
538309,12/10/2010 13:32,15881
538310,12/10/2010 13:44,15529
538311,12/10/2010 13:48,12785
538312,12/10/2010 13:48,16727
538313,12/10/2010 13:50,15514
C538314,12/10/2010 13:52,15514
538327,12/10/2010 13:58,15514
C538341,12/10/2010 14:03,15514
538342,12/10/2010 14:04,15514
538343,12/10/2010 14:29,13448
C538344,12/10/2010 14:32,13448
538345,12/10/2010 14:45,13787
538346,12/10/2010 14:53,17865
538347,12/10/2010 14:54,17220
538348,12/10/2010 14:59,99999
538349,12/10/2010 14:59,99999
C538350,12/10/2010 15:01,13798
538351,12/10/2010 15:17,99999
538352,12/10/2010 15:21,16565
538353,12/10/2010 15:31,13798
538354,12/10/2010 15:45,16873
538355,12/10/2010 15:49,17912
538356,12/10/2010 15:56,14062
C538357,12/10/2010 16:01,13798
538358,12/10/2010 16:09,99999
538359,12/10/2010 16:29,99999
538360,12/10/2010 16:29,99999
538361,12/10/2010 16:36,17757
C538362,12/10/2010 17:05,15179
538363,12/10/2010 17:14,18016
538364,12/10/2010 17:26,14448
538365,12/12/2010 10:11,17243
538366,12/12/2010 10:47,18109
538367,12/12/2010 10:48,14800
538368,12/12/2010 10:57,15503
538369,12/12/2010 11:06,17251
538370,12/12/2010 11:06,16923
538371,12/12/2010 11:07,15570
C538372,12/12/2010 11:12,16923
C538373,12/12/2010 11:13,16779
538374,12/12/2010 11:17,14159
C538375,12/12/2010 11:19,17126
C538376,12/12/2010 11:21,16393
C538377,12/12/2010 11:23,15224
538378,12/12/2010 11:26,14577
538379,12/12/2010 11:26,17126
538382,12/12/2010 11:37,17218
538397,12/12/2010 11:44,12753
538403,12/12/2010 11:46,17211
538409,12/12/2010 11:49,17236
538417,12/12/2010 11:54,16393
538418,12/12/2010 12:00,17372
538419,12/12/2010 12:01,16367
538420,12/12/2010 12:03,12875
538421,12/12/2010 12:08,17917
538437,12/12/2010 12:18,16010
538449,12/12/2010 12:24,17085
538453,12/12/2010 12:26,16779
C538463,12/12/2010 12:31,17085
538470,12/12/2010 12:34,15224
538473,12/12/2010 12:35,13668
538488,12/12/2010 12:41,13715
538497,12/12/2010 12:44,14684
538499,12/12/2010 12:46,17819
538501,12/12/2010 12:51,13715
C538500,12/12/2010 12:51,13715
538503,12/12/2010 12:56,17188
538504,12/12/2010 13:01,16011
538507,12/12/2010 13:26,15547
538508,12/12/2010 13:32,15998
538509,12/12/2010 13:37,14413
538510,12/12/2010 13:47,18004
538511,12/12/2010 13:56,13959
538512,12/12/2010 14:03,16665
538513,12/12/2010 14:21,15454
538514,12/12/2010 14:27,15044
538515,12/12/2010 14:43,17937
538516,12/12/2010 14:49,14608
538517,12/12/2010 16:05,17618
538518,12/12/2010 16:14,14505
538519,12/12/2010 16:20,18037
538520,12/12/2010 16:21,99999
538521,12/13/2010 9:02,14180
538522,12/13/2010 9:09,16210
538523,12/13/2010 9:29,13198
538524,12/13/2010 9:35,99999
538525,12/13/2010 9:39,12540
538526,12/13/2010 9:49,13225
538527,12/13/2010 9:52,15361
538528,12/13/2010 9:57,15689
538529,12/13/2010 10:24,14290
C538530,12/13/2010 10:26,14796
538532,12/13/2010 10:31,13209
538533,12/13/2010 10:31,14796
C538531,12/13/2010 10:31,13715
538534,12/13/2010 10:36,15881
538535,12/13/2010 10:39,17790
C538536,12/13/2010 10:40,15881
538537,12/13/2010 10:41,12747
538541,12/13/2010 10:46,17428
538557,12/13/2010 10:52,17790
538558,12/13/2010 10:58,13069
538565,12/13/2010 11:11,13069
538566,12/13/2010 11:21,99999
538567,12/13/2010 11:23,13999
538576,12/13/2010 11:29,14498
538591,12/13/2010 11:44,14741
538592,12/13/2010 11:47,15854
538593,12/13/2010 11:51,16701
538594,12/13/2010 11:57,16927
C538595,12/13/2010 12:03,15555
538596,12/13/2010 12:10,17990
538597,12/13/2010 12:26,15555
538625,12/13/2010 12:50,14544
538626,12/13/2010 12:57,17338
538627,12/13/2010 12:59,99999
C538628,12/13/2010 13:09,17231
538629,12/13/2010 13:10,17799
538630,12/13/2010 13:25,14565
538631,12/13/2010 13:27,13408
538633,12/13/2010 13:28,16726
538634,12/13/2010 13:28,14085
C538632,12/13/2010 13:28,14085
538635,12/13/2010 13:32,17303
538636,12/13/2010 13:50,14639
538637,12/13/2010 13:52,17611
538638,12/13/2010 14:16,17231
538639,12/13/2010 14:24,17179
538640,12/13/2010 14:32,17524
538641,12/13/2010 14:36,15640
C538642,12/13/2010 14:37,12476
C538643,12/13/2010 14:38,12476
538644,12/13/2010 14:39,12476
538645,12/13/2010 14:52,13269
538646,12/13/2010 14:55,17293
538648,12/13/2010 14:56,17937
C538647,12/13/2010 14:56,15808
538649,12/13/2010 15:03,99999
C538650,12/13/2010 15:05,15311
538651,12/13/2010 15:07,15311
538652,12/13/2010 15:12,17890
538653,12/13/2010 15:12,13089
538654,12/13/2010 15:13,13089
538655,12/13/2010 15:16,17375
538656,12/13/2010 15:20,17371
538657,12/13/2010 15:26,15867
538658,12/13/2010 15:34,17969
538659,12/13/2010 15:36,14625
538660,12/13/2010 15:37,15808
538661,12/13/2010 15:42,15194
538662,12/13/2010 15:44,15159
538663,12/13/2010 15:45,15159
538664,12/13/2010 15:46,14733
538665,12/13/2010 15:56,17576
538666,12/13/2010 15:57,99999
538667,12/13/2010 16:01,12748
538668,12/13/2010 16:17,13211
538669,12/13/2010 16:18,12748
C538670,12/13/2010 16:19,13448
538671,12/13/2010 16:38,15777
538678,12/13/2010 16:46,99999
538679,12/13/2010 17:03,16455
C538680,12/13/2010 17:10,99999
C538681,12/13/2010 17:12,99999
C538682,12/13/2010 17:14,99999
538683,12/13/2010 17:40,14525
C538684,12/14/2010 9:26,16161
538685,12/14/2010 9:39,15694
C538686,12/14/2010 9:49,99999
538687,12/14/2010 9:50,13324
538688,12/14/2010 9:50,14829
538689,12/14/2010 9:52,13050
C538690,12/14/2010 9:54,13802
C538691,12/14/2010 9:56,14176
C538692,12/14/2010 9:58,13599
C538693,12/14/2010 9:59,16558
C538694,12/14/2010 10:00,16143
C538695,12/14/2010 10:01,14032
C538696,12/14/2010 10:02,13050
538697,12/14/2010 10:18,13948
C538698,12/14/2010 10:21,13329
C538699,12/14/2010 10:23,16422
C538700,12/14/2010 10:25,16499
C538701,12/14/2010 10:25,16863
C538702,12/14/2010 10:28,13008
C538703,12/14/2010 10:29,17519
C538704,12/14/2010 10:31,14206
C538705,12/14/2010 10:33,15093
538706,12/14/2010 10:34,14667
538707,12/14/2010 10:38,17894
538708,12/14/2010 10:43,16202
538709,12/14/2010 10:46,16442
538710,12/14/2010 10:48,18075
C538711,12/14/2010 10:50,15468
C538712,12/14/2010 10:51,17677
C538713,12/14/2010 10:53,16570
538714,12/14/2010 11:01,14524
538715,12/14/2010 11:03,14907
538716,12/14/2010 11:04,14907
C538717,12/14/2010 11:09,18141
538719,12/14/2010 11:10,15602
C538718,12/14/2010 11:10,15602
538721,12/14/2010 11:11,17526
C538720,12/14/2010 11:11,17526
538722,12/14/2010 11:12,17975
538724,12/14/2010 11:12,99999
C538723,12/14/2010 11:12,12434
C538725,12/14/2010 11:16,16955
C538726,12/14/2010 11:18,13078
C538734,12/14/2010 11:24,16810
538744,12/14/2010 11:26,15356
C538742,12/14/2010 11:26,13599
C538745,12/14/2010 11:27,16722
C538749,12/14/2010 11:28,15713
538753,12/14/2010 11:29,14901
C538755,12/14/2010 11:30,16782
C538763,12/14/2010 11:33,17722
C538768,12/14/2010 11:34,14829
C538771,12/14/2010 11:35,13078
538778,12/14/2010 11:37,99999
538783,12/14/2010 11:38,14961
538785,12/14/2010 11:39,14961
C538794,12/14/2010 11:41,14907
538795,12/14/2010 11:42,13267
538796,12/14/2010 11:43,17041
538797,12/14/2010 11:44,17685
C538798,12/14/2010 11:45,17041
538799,12/14/2010 11:48,15039
538800,12/14/2010 11:51,16458
538801,12/14/2010 11:51,16083
C538802,12/14/2010 11:54,17017
C538803,12/14/2010 11:55,16262
C538804,12/14/2010 11:56,13769
C538805,12/14/2010 11:57,14708
C538806,12/14/2010 11:59,15181
538807,12/14/2010 12:06,17194
538808,12/14/2010 12:11,14057
538809,12/14/2010 12:17,15514
538810,12/14/2010 12:18,14871
538811,12/14/2010 12:22,13178
538812,12/14/2010 12:25,18044
C538813,12/14/2010 12:27,14606
538814,12/14/2010 12:30,15983
538815,12/14/2010 12:30,18219
538816,12/14/2010 12:35,16812
538817,12/14/2010 12:38,16191
538826,12/14/2010 12:58,12370
538827,12/14/2010 12:59,14298
538828,12/14/2010 13:00,14298
538829,12/14/2010 13:00,16191
538830,12/14/2010 13:01,14298
538831,12/14/2010 13:02,18144
538832,12/14/2010 13:03,17158
C538833,12/14/2010 13:05,14680
C538834,12/14/2010 13:06,14415
538836,12/14/2010 13:09,12748
538837,12/14/2010 13:10,99999
538839,12/14/2010 13:10,14606
538841,12/14/2010 13:11,16899
538843,12/14/2010 13:18,16033
538844,12/14/2010 13:19,14680
538845,12/14/2010 13:19,16531
538846,12/14/2010 13:22,14606
C538847,12/14/2010 13:27,17404
538848,12/14/2010 13:28,17404
538849,12/14/2010 13:31,14415
538850,12/14/2010 13:31,16499
538851,12/14/2010 13:32,16556
538852,12/14/2010 13:33,17372
538853,12/14/2010 13:35,16805
538854,12/14/2010 13:44,13102
538855,12/14/2010 13:50,16503
538856,12/14/2010 13:51,14057
538857,12/14/2010 13:58,15311
538858,12/14/2010 13:58,16553
538859,12/14/2010 13:59,16553
538860,12/14/2010 14:02,17757
538861,12/14/2010 14:04,99999
538862,12/14/2010 14:11,16710
538863,12/14/2010 14:15,16919
538864,12/14/2010 14:26,17739
538865,12/14/2010 14:37,13238
538866,12/14/2010 14:40,17841
538867,12/14/2010 14:41,99999
538868,12/14/2010 14:42,17017
538869,12/14/2010 14:50,15107
538870,12/14/2010 14:54,12829
538871,12/14/2010 15:02,14051
538872,12/14/2010 15:13,13097
538873,12/14/2010 15:13,99999
C538874,12/14/2010 15:16,12867
538875,12/14/2010 15:18,13756
C538876,12/14/2010 15:20,16499
538877,12/14/2010 15:29,99999
538878,12/14/2010 15:43,13767
538879,12/14/2010 15:50,15392
538880,12/14/2010 15:52,99999
538881,12/14/2010 15:54,99999
538883,12/14/2010 15:56,99999
538884,12/14/2010 15:56,99999
C538882,12/14/2010 15:56,12797
538885,12/14/2010 15:58,99999
538886,12/14/2010 16:07,13846
C538887,12/14/2010 16:19,13198
538888,12/14/2010 16:23,17912
C538889,12/14/2010 16:24,12797
538890,12/14/2010 16:39,12867
C538891,12/14/2010 16:39,16233
538892,12/14/2010 16:53,16422
538894,12/14/2010 17:22,16161
538895,12/15/2010 9:07,14401
538896,12/15/2010 9:09,16145
C538897,12/15/2010 9:14,16422
C538898,12/15/2010 9:20,15078
538899,12/15/2010 9:49,16817
538900,12/15/2010 9:51,13078
538901,12/15/2010 9:58,17629
538902,12/15/2010 10:04,14150
538903,12/15/2010 10:17,13496
C538904,12/15/2010 10:29,18168
538905,12/15/2010 10:31,13611
538906,12/15/2010 10:31,99999
538907,12/15/2010 10:40,15373
538908,12/15/2010 10:41,16954
538909,12/15/2010 10:48,13491
538910,12/15/2010 10:54,17454
538917,12/15/2010 10:57,17449
538935,12/15/2010 11:08,18168
538942,12/15/2010 11:14,17346
538943,12/15/2010 11:15,14060
538944,12/15/2010 11:21,13295
538945,12/15/2010 11:22,17230
538951,12/15/2010 11:26,16782
538967,12/15/2010 11:32,13495
538968,12/15/2010 11:34,15384
C538971,12/15/2010 11:39,12865
538991,12/15/2010 11:53,17511
538992,12/15/2010 11:56,15950
538993,12/15/2010 12:01,15512
538994,12/15/2010 12:05,17525
538995,12/15/2010 12:05,13458
538996,12/15/2010 12:06,15465
C538997,12/15/2010 12:06,14426
538998,12/15/2010 12:08,15061
538999,12/15/2010 12:09,16003
539000,12/15/2010 12:27,13092
539001,12/15/2010 12:29,16353
539002,12/15/2010 12:30,14527
C539003,12/15/2010 12:35,14527
539004,12/15/2010 12:43,13426
539005,12/15/2010 12:47,16638
539006,12/15/2010 12:54,15101
539007,12/15/2010 13:00,17894
539008,12/15/2010 13:21,17033
539009,12/15/2010 13:24,13221
539010,12/15/2010 13:24,15005
539011,12/15/2010 13:25,14201
539012,12/15/2010 13:26,17858
539013,12/15/2010 13:29,99999
539014,12/15/2010 13:37,17692
539015,12/15/2010 13:38,15822
539016,12/15/2010 13:49,13418
539017,12/15/2010 13:50,13418
539018,12/15/2010 14:00,16134
539019,12/15/2010 14:12,17551
539030,12/15/2010 14:25,13089
539032,12/15/2010 14:25,18050
C539031,12/15/2010 14:25,12647
539033,12/15/2010 14:26,16365
539034,12/15/2010 14:29,16161
C539035,12/15/2010 14:33,15535
539036,12/15/2010 14:35,14913
C539037,12/15/2010 14:42,12666
539038,12/15/2010 14:45,15641
539039,12/15/2010 15:00,13124
539040,12/15/2010 15:14,17214
539041,12/15/2010 15:34,15456
539042,12/15/2010 15:37,15062
539043,12/15/2010 15:45,12928
539044,12/15/2010 15:47,15727
539045,12/15/2010 15:48,99999
539046,12/15/2010 15:50,17980
539047,12/15/2010 16:03,15290
539048,12/15/2010 16:19,17752
